idx,selected,selection_category,selection_rank,load_stratum,contrast_level,topology_id,topology_name,physical_topology_name,mask_name,mask_family,seed,n_nodes,n_edges,p,edge_json,input_mask_json,input_coupled_parameter_count,input_coupled_edge_count,input_coupled_coord_count,input_parameter_density,input_edge_density,input_coord_density,input_edge_load_gini,input_coord_load_gini,coord_load_distribution,edge_load_distribution,d_rel,d_rel_minus_n_req,comparison_branch_d_rel_min,comparison_branch_d_rel_mean,comparison_branch_d_rel_max,comparison_branch_d_rel_gini,comparison_branch_common_d_rel_min,comparison_branch_common_d_rel_mean,comparison_branch_common_d_rel_max,comparison_branch_common_d_rel_gini,comparison_branch_input_count_min,comparison_branch_input_count_mean,comparison_branch_input_count_max,comparison_branch_input_count_gini,comparison_branch_input_overlap_min,comparison_branch_input_overlap_mean,comparison_branch_input_overlap_max,comparison_branch_input_overlap_gini,rank_D,effective_rank_D,condition_number_D,condition_number_D_masked,condition_number_D_masked_log,root_tree_count_gini,edge_participation_gini,bottleneck_edge_fraction_095,mean_shortest_path,edge_M_mean,edge_M_gini,edge_overlap_norm_min,edge_overlap_norm_mean,tree_overlap_norm_min,tree_overlap_norm_mean,tree_overlap_norm_gini,diff_overlap_norm_min,diff_overlap_norm_mean,diff_overlap_norm_gini,diff_coord_load_gini,diff_pair_count_sampled,diff_pair_count_possible,diff_pairs_truncated,gamma_no_bias_exact_lcvar,gamma_no_bias_tropical_lcvar,gamma_no_bias_hard_root_lcvar
143,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0143_c200_seed60761,cycle_chords_n6_m20_seed3__prospective_balanced_load_0143_c200_seed60761,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0143_c200_seed60761,prospective_tree_diff_balanced_load,60761,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,18.0,20,0.05555555555555558,40,40.0,40,0.0,15,18.0,20,0.05555555555555558,19,15.898610432389086,3.550238802485174,2.93633679788212,0.4678058676857379,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.225,0.8736842105263158,0.9648774365342613,0.014568325884214639,0.9223613595706619,0.9640789543438792,0.0065030532553109754,0.01749969430178533,79096,79096,False,,,
144,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0144_c200_seed60762,cycle_chords_n6_m20_seed3__prospective_balanced_load_0144_c200_seed60762,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0144_c200_seed60762,prospective_tree_diff_balanced_load,60762,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,20.75,24,0.08132530120481918,40,40.0,40,0.0,16,20.75,24,0.08132530120481918,19,15.898610432389086,3.550238802485174,3.5542848568225986,0.5507522312319836,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.259375,0.8192771084337349,0.9727880368471187,0.014701306050060703,0.9183064997018485,0.9527283013331926,0.010376648690189283,0.015590341464905899,79096,79096,False,,,
145,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0145_c200_seed60763,cycle_chords_n6_m20_seed3__prospective_balanced_load_0145_c200_seed60763,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0145_c200_seed60763,prospective_tree_diff_balanced_load,60763,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,40,40.0,40,0.0,18,19.5,21,0.03205128205128216,19,15.898610432389086,3.550238802485174,3.8964192956804404,0.5906656853734493,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24375,0.8421052631578947,0.9648597496006293,0.022038504808715942,0.9188014283496352,0.9553399012986125,0.00887126832596108,0.019269572328197482,79096,79096,False,,,
146,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0146_c200_seed60764,cycle_chords_n6_m20_seed3__prospective_balanced_load_0146_c200_seed60764,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0146_c200_seed60764,prospective_tree_diff_balanced_load,60764,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.75,21,0.04113924050632911,40,40.0,40,0.0,17,19.75,21,0.04113924050632911,19,15.898610432389086,3.550238802485174,3.919682354918648,0.5932508738838314,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.246875,0.845,0.9655536086654308,0.019372344810831166,0.9082146768893757,0.9597581651785307,0.008426047205138065,0.01667589493152355,79096,79096,False,,,
147,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0147_c200_seed60765,cycle_chords_n6_m20_seed3__prospective_balanced_load_0147_c200_seed60765,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0147_c200_seed60765,prospective_tree_diff_balanced_load,60765,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,18,19.0,21,0.03289473684210531,40,40.0,40,0.0,18,19.0,21,0.03289473684210531,19,15.898610432389086,3.550238802485174,4.154976264601279,0.6185685472098692,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.2375,0.8947368421052632,0.9667831807154393,0.018476309901785504,0.8875950939295141,0.9585941738676689,0.00840755172299068,0.016216029285888833,79096,79096,False,,,
148,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0148_c200_seed60766,cycle_chords_n6_m20_seed3__prospective_balanced_load_0148_c200_seed60766,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0148_c200_seed60766,prospective_tree_diff_balanced_load,60766,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,20.5,22,0.030487804878048808,40,40.0,40,0.0,19,20.5,22,0.030487804878048808,19,15.898610432389086,3.550238802485174,3.633947370713206,0.5603786332707626,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.25625,0.8771929824561403,0.9654863194342823,0.021245007218579026,0.9335506908865083,0.9606186578710881,0.00634894417875409,0.014161756389092561,79096,79096,False,,,
149,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0149_c200_seed60767,cycle_chords_n6_m20_seed3__prospective_balanced_load_0149_c200_seed60767,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0149_c200_seed60767,prospective_tree_diff_balanced_load,60767,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,13,18.25,21,0.09246575342465757,40,40.0,40,0.0,13,18.25,21,0.09246575342465757,19,15.898610432389086,3.550238802485174,3.973546562229975,0.5991783064685693,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.228125,0.85625,0.9703775201175823,0.01926834096545349,0.9209302325581395,0.9547442541033445,0.008386698253514124,0.02286540489728539,79096,79096,False,,,
150,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0150_c200_seed60768,cycle_chords_n6_m20_seed3__prospective_balanced_load_0150_c200_seed60768,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0150_c200_seed60768,prospective_tree_diff_balanced_load,60768,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.5,20,0.04054054054054057,40,40.0,40,0.0,16,18.5,20,0.04054054054054057,19,15.898610432389086,3.550238802485174,3.848032647483191,0.585238748023169,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.23125,0.8631578947368421,0.9749843979917646,0.013747926595934601,0.9026548672566371,0.9559033156950797,0.009765820144483461,0.020785759048667085,79096,79096,False,,,
151,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0151_c200_seed60769,cycle_chords_n6_m20_seed3__prospective_balanced_load_0151_c200_seed60769,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0151_c200_seed60769,prospective_tree_diff_balanced_load,60769,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.25,22,0.06168831168831179,40,40.0,40,0.0,16,19.25,22,0.06168831168831179,19,15.898610432389086,3.550238802485174,3.8374428339220006,0.5840419188833801,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.240625,0.88125,0.9781973093114699,0.012428602857962545,0.9112701252236136,0.9581115731473381,0.00942337234673496,0.01618240248226943,79096,79096,False,,,
152,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0152_c200_seed60770,cycle_chords_n6_m20_seed3__prospective_balanced_load_0152_c200_seed60770,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0152_c200_seed60770,prospective_tree_diff_balanced_load,60770,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,19,20.0,21,0.018750000000000044,40,40.0,40,0.0,19,20.0,21,0.018750000000000044,19,15.898610432389086,3.550238802485174,3.9283361270618324,0.5942086409995108,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.25,0.8846153846153846,0.9812963207841486,0.014033418728421676,0.9169383636081354,0.9553783621281665,0.008506965524613053,0.012688214569576806,79096,79096,False,,,
153,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0153_c200_seed60771,cycle_chords_n6_m20_seed3__prospective_balanced_load_0153_c200_seed60771,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0153_c200_seed60771,prospective_tree_diff_balanced_load,60771,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,19.5,23,0.0641025641025641,40,40.0,40,0.0,17,19.5,23,0.0641025641025641,19,15.898610432389086,3.550238802485174,3.8214805828069798,0.5822316572479046,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.24375,0.8842105263157894,0.9763324057871161,0.015244315796493435,0.9065362521347616,0.9532563004101618,0.00802273684475674,0.019176945769136644,79096,79096,False,,,
154,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0154_c200_seed60772,cycle_chords_n6_m20_seed3__prospective_balanced_load_0154_c200_seed60772,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0154_c200_seed60772,prospective_tree_diff_balanced_load,60772,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,17.75,20,0.052816901408450745,40,40.0,40,0.0,15,17.75,20,0.052816901408450745,19,15.898610432389086,3.550238802485174,3.0448636032152754,0.48356784288097865,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.22187500000000002,0.8625,0.9576726327967063,0.02085325563480578,0.9248563887595094,0.9612075642640856,0.006956865453642269,0.017608007000489145,79096,79096,False,,,
155,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0155_c200_seed60773,cycle_chords_n6_m20_seed3__prospective_balanced_load_0155_c200_seed60773,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0155_c200_seed60773,prospective_tree_diff_balanced_load,60773,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,19.0,24,0.08552631578947367,40,40.0,40,0.0,16,19.0,24,0.08552631578947367,19,15.898610432389086,3.550238802485174,3.654433899613564,0.5628201108929425,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.2375,0.8692307692307693,0.9683087247353109,0.016406344027456,0.9156446540880503,0.9586205676472149,0.008990887357534394,0.009634537784299235,79096,79096,False,,,
156,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0156_c200_seed60774,cycle_chords_n6_m20_seed3__prospective_balanced_load_0156_c200_seed60774,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0156_c200_seed60774,prospective_tree_diff_balanced_load,60774,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,17.5,19,0.03571428571428581,40,40.0,40,0.0,16,17.5,19,0.03571428571428581,19,15.898610432389086,3.550238802485174,3.69085739041006,0.5671272649858239,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.21875,0.89,0.9651576995820665,0.01728491373199792,0.8801431127012522,0.9548166514009219,0.010333471206250833,0.018410044479090226,79096,79096,False,,,
157,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0157_c200_seed60775,cycle_chords_n6_m20_seed3__prospective_balanced_load_0157_c200_seed60775,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0157_c200_seed60775,prospective_tree_diff_balanced_load,60775,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,17,18.25,19,0.023972602739726012,40,40.0,40,0.0,17,18.25,19,0.023972602739726012,19,15.898610432389086,3.550238802485174,3.793100649455702,0.5789943668059472,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.1,0.22812500000000002,0.8769230769230769,0.9653787279262122,0.01957311131175543,0.9304455829840087,0.9608575798391786,0.007473417032061391,0.016937954726094384,79096,79096,False,,,
158,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0158_c200_seed60776,cycle_chords_n6_m20_seed3__prospective_balanced_load_0158_c200_seed60776,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0158_c200_seed60776,prospective_tree_diff_balanced_load,60776,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,15,18.5,21,0.060810810810810745,40,40.0,40,0.0,15,18.5,21,0.060810810810810745,19,15.898610432389086,3.550238802485174,2.9794190773308946,0.47413159424279316,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.8157894736842105,0.9570632102465192,0.018803222343142245,0.9305903398926655,0.9632562184509549,0.00698461174559406,0.010588258895817937,79096,79096,False,,,
159,0,,,balanced_load,,cycle_chords_n6_m20_seed3__prospective_balanced_load_0159_c200_seed60777,cycle_chords_n6_m20_seed3__prospective_balanced_load_0159_c200_seed60777,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_balanced_load_0159_c200_seed60777,prospective_tree_diff_balanced_load,60777,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.0,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,40,40.0,40,0.0,16,18.5,21,0.054054054054053946,40,40.0,40,0.0,16,18.5,21,0.054054054054053946,19,15.898610432389086,3.550238802485174,3.7156611492680742,0.5700361015236886,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.0,0.15,0.23125,0.8493975903614458,0.9670140491537675,0.018275124660464437,0.9172488743983853,0.9620200897393274,0.007573822636491645,0.015230267180239565,79096,79096,False,,,
160,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0160_c200_seed60618,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0160_c200_seed60618,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0160_c200_seed60618,prospective_tree_diff_imbalanced_coord_load,60618,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,4,10.75,16,0.2267441860465116,20,20.0,20,0.0,4,10.75,16,0.2267441860465116,19,15.898610432389086,3.550238802485174,4.553964001960643,0.6583895932945736,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.134375,0.2894736842105263,0.7058276582206018,0.1191038703850944,0.5385807990459153,0.8143200838482508,0.056635152444571846,0.25820209326852517,79096,79096,False,,,
161,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0161_c200_seed60619,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0161_c200_seed60619,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0161_c200_seed60619,prospective_tree_diff_imbalanced_coord_load,60619,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,7,12.0,16,0.15625,20,20.0,20,0.0,7,12.0,16,0.15625,19,15.898610432389086,3.550238802485174,4.645577421614567,0.6670397022770259,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.15,0.3230769230769231,0.7294837296639324,0.1043480214393746,0.5751734209565534,0.8268205550144284,0.056399801834546404,0.25395720607116656,79096,79096,False,,,
162,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0162_c200_seed60620,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0162_c200_seed60620,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0162_c200_seed60620,prospective_tree_diff_imbalanced_coord_load,60620,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,3,11.0,16,0.23863636363636354,20,20.0,20,0.0,3,11.0,16,0.23863636363636354,19,15.898610432389086,3.550238802485174,4.752357564738359,0.6769091092775857,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.1375,0.3132530120481928,0.7384232874480378,0.10373415280467846,0.5075575027382256,0.8313978691727032,0.053197951372018215,0.2530163051785277,79096,79096,False,,,
163,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0163_c200_seed60621,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0163_c200_seed60621,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0163_c200_seed60621,prospective_tree_diff_imbalanced_coord_load,60621,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,3,9.75,13,0.21153846153846145,20,20.0,20,0.0,3,9.75,13,0.21153846153846145,19,15.898610432389086,3.550238802485174,4.535240541241911,0.6566003262282294,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.121875,0.4125,0.7558559937709678,0.08870348239736536,0.5570754716981132,0.822242376374514,0.04959520962987418,0.2543866929567131,79096,79096,False,,,
164,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0164_c200_seed60622,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0164_c200_seed60622,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0164_c200_seed60622,prospective_tree_diff_imbalanced_coord_load,60622,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,11.25,15,0.17222222222222228,20,20.0,20,0.0,5,11.25,15,0.17222222222222228,19,15.898610432389086,3.550238802485174,4.461960105289107,0.6495256829065248,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.05,0.140625,0.29518072289156627,0.7385052039720961,0.10910569081804122,0.48688091911193915,0.8140209128739974,0.0618685544203923,0.2522765919234531,79096,79096,False,,,
165,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0165_c200_seed60623,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0165_c200_seed60623,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0165_c200_seed60623,prospective_tree_diff_imbalanced_coord_load,60623,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,5,10.0,15,0.19999999999999996,20,20.0,20,0.0,5,10.0,15,0.19999999999999996,19,15.898610432389086,3.550238802485174,4.0947305083241226,0.6122253242651607,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.125,0.3076923076923077,0.777300975367394,0.10702127184689214,0.5509838998211091,0.8127643218153168,0.06294260365387383,0.25188403720347274,79096,79096,False,,,
166,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0166_c200_seed60624,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0166_c200_seed60624,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0166_c200_seed60624,prospective_tree_diff_imbalanced_coord_load,60624,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,1,10.5,17,0.3214285714285714,20,20.0,20,0.0,1,10.5,17,0.3214285714285714,19,15.898610432389086,3.550238802485174,5.177083427690539,0.7140851636091884,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.13125,0.41228070175438597,0.725468956629487,0.10750162078916259,0.5958702064896755,0.8179657570884821,0.053403987583070966,0.2577578946563952,79096,79096,False,,,
167,0,,,imbalanced_coord_load,,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0167_c200_seed60625,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0167_c200_seed60625,cycle_chords_n6_m20_seed3,cycle_chords_n6_m20_seed3__prospective_imbalanced_coord_load_0167_c200_seed60625,prospective_tree_diff_imbalanced_coord_load,60625,6,20,20,topologies/cycle_chords_n6_m20_seed3.json,,200,20,20,0.5,1.0,1.0,0.0,0.25,15 15 15 15 15 15 15 15 15 15 5 5 5 5 5 5 5 5 5 5,10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10,200,40,20,20.0,20,0.0,6,10.0,15,0.19999999999999996,20,20.0,20,0.0,6,10.0,15,0.19999999999999996,19,15.898610432389086,3.550238802485174,4.450955002926518,0.6484532037906118,0.10694444444444429,0.09454166666666675,0.0,1.3333333333333333,10.0,0.25,0.0,0.125,0.3132530120481928,0.7694042727929261,0.10698325521995211,0.5396541443053071,0.8031891035131812,0.06766390001647182,0.2583720232636342,79096,79096,False,,,
